id,title,popularity,release_date
7345,There Will Be Blood,3.78E+01,12/28/2007
9981,Kicking & Screaming,8.99E+00,5/13/2005
16320,Serenity,4.54E+01,8/25/2005
1687,Escape from the Planet of the Apes,1.83E+01,5/20/1971
640,Catch Me If You Can,7.39E+01,12/25/2002
37737,Kites,4.81E+00,5/21/2010
21355,All the Pretty Horses,7.53E+00,12/11/2000
11093,House of Sand and Fog,1.21E+01,12/19/2003
28178,Hachi: A Dog's Tale,4.32E+01,6/13/2009
38970,"Remember Me, My Love",4.24E+00,2/11/2003
28665,Fame,7.67E+00,1/1/2009
27576,Salt,4.88E+01,7/21/2010
11835,Death Sentence,1.26E+01,8/31/2007
39806,Princess Kaiulani,7.18E-01,5/14/2010
5503,The Fugitive,5.49E+01,8/6/1993
879,Hook,3.37E+01,12/11/1991
25132,Shorts,4.10E+00,8/21/2009
590,The Hours,2.10E+01,12/27/2002
2057,Original Sin,1.48E+01,8/3/2001
1372,Blood Diamond,5.28E+01,12/7/2006
1724,The Incredible Hulk,6.29E+01,6/12/2008
30890,Radio Days,7.61E+00,1/30/1987
156022,The Equalizer,7.99E+01,9/24/2014
2925,The First Wives Club,1.07E+01,9/20/1996
29339,Nicholas Nickleby,5.10E+00,12/27/2002
12138,3000 Miles to Graceland,1.13E+01,2/23/2001
50780,The Beaver,1.39E+01,2/11/2011
287948,The Transporter Refueled,2.50E+01,9/3/2015
7450,Titan A.E.,1.44E+01,6/16/2000
137,Groundhog Day,5.27E+01,2/11/1993
158015,The Purge,5.44E+01,5/31/2013
10549,Hamlet,9.82E+00,12/25/1996
24913,April Fool's Day,8.19E+00,3/27/1986
177,The Fisher King,1.62E+01,9/9/1991
75986,Love Letters,1.59E-03,4/1/1983
5915,Into the Wild,4.36E+01,9/11/2007
28005,Kama Sutra - A Tale of Love,3.94E+00,9/11/1996
9890,The Stepford Wives,1.92E+01,6/10/2004
250902,The Image Revolution,5.46E-01,11/21/2013
2662,House of 1000 Corpses,1.93E+01,4/11/2003
96238,Never Again,3.91E-02,7/12/2002
9449,The Borrowers,1.04E+01,12/5/1997
38780,Rampage,7.10E+00,8/14/2009
28165,The Toxic Avenger Part II,1.79E+00,2/24/1989
1598,Cape Fear,2.77E+01,11/15/1991
19912,The Final Destination,3.25E+01,8/26/2009
57201,The Lone Ranger,4.91E+01,7/3/2013
36669,Die Another Day,5.42E+01,11/17/2002
44490,Chuck & Buck,8.13E-01,1/21/2000
21461,Lage Raho Munna Bhai,2.44E+00,1/1/2006
10783,Lucky Numbers,2.95E+00,10/27/2000
45767,Time Changer,3.40E-01,10/25/2002
3489,88 Minutes,1.69E+01,2/14/2007
11615,The Life of David Gale,2.24E+01,2/21/2003
22954,Invictus,2.39E+01,12/10/2009
44857,Molly,2.64E+00,10/22/1999
254473,Brick Mansions,2.55E+01,4/22/2014
24428,The Avengers,1.44E+02,4/25/2012
312113,Black November,1.59E+00,12/7/2012
42151,Down Terrace,1.33E+00,9/1/2009
227159,Horrible Bosses 2,8.22E+01,11/26/2014
8046,Gigli,9.05E+00,8/1/2003
36657,X-Men,4.67E+00,7/13/2000
10985,The New Guy,1.35E+01,5/10/2002
907,Doctor Zhivago,1.29E+01,12/22/1965
7913,Rang De Basanti,5.21E+00,1/26/2006
10796,The One,2.18E+01,11/2/2001
112430,The Company,1.49E+00,8/5/2007
20763,Radio Flyer,3.50E+00,2/21/1992
10555,Shark Tale,4.71E+01,9/20/2004
41508,Fateless,1.91E+00,2/10/2005
26171,Everybody's Fine,1.54E+01,12/4/2009
10800,Dragon Hunters,8.88E+00,3/19/2008
19052,Light It Up,1.21E+00,11/4/1999
43593,Piranha 3D,2.33E+01,8/20/2010
23479,The Bad News Bears,6.89E+00,4/7/1976
28353,Def Jam's How to Be a Player,1.20E+00,8/6/1997
1850,Man on the Moon,2.44E+01,12/22/1999
709,Licence to Kill,2.82E+01,7/7/1989
769,GoodFellas,6.37E+01,9/12/1990
199373,The Frozen Ground,2.81E+01,7/18/2013
1883,Malcolm X,1.98E+01,11/18/1992
8843,The Cell,2.54E+01,8/17/2000
40160,Meteor,2.64E+00,10/19/1979
396152,Restoration,2.53E+00,5/3/2016
559,Spider-Man 3,1.16E+02,5/1/2007
38843,Ramona and Beezus,9.68E+00,7/23/2010
10527,Madagascar: Escape 2 Africa,4.41E+01,10/30/2008
11361,Halloween 5: The Revenge of Michael Myers,8.01E+00,10/12/1989
277,Underworld,8.18E+01,9/19/2003
11478,The Skulls,1.14E+01,3/31/2000
10008,An American Haunting,7.44E+00,5/5/2005
281730,Fugly,3.71E-01,6/13/2014
389,12 Angry Men,5.93E+01,3/25/1957
1874,Goodbye Bafana,1.23E+01,2/11/2007
796,Cruel Intentions,2.35E+01,3/5/1999
35791,Resident Evil: Afterlife,2.14E+00,9/9/2010
224141,Into the Woods,6.59E+01,12/25/2014
783,Gandhi,3.52E+01,11/30/1982
79940,Tim and Eric's Billion Dollar Movie,1.75E+00,3/2/2012
24803,Julie & Julia,2.29E+01,8/6/2009
321697,Steve Jobs,5.37E+01,10/9/2015
36811,The Last Station,3.66E+00,9/4/2009
11843,The Return of the Pink Panther,6.47E+00,5/21/1975
773,Little Miss Sunshine,1.48E+01,7/26/2006
132316,Jab Tak Hai Jaan,5.90E+00,11/13/2012
10028,Honey,1.85E+01,11/24/2003
1452,Superman Returns,5.79E+01,6/28/2006
19898,Pandorum,2.84E+01,9/8/2009
163,Ocean's Twelve,7.68E+01,12/9/2004
199,Star Trek: First Contact,2.57E+01,11/21/1996
146203,The Last Exorcism Part II,1.06E+01,2/28/2013
43306,A Guy Named Joe,5.31E-01,3/1/1944
103731,Mud,1.77E+01,5/1/2013
18885,3 Ninjas Kick Back,2.65E+00,5/6/1994
12837,The Secret Life of Bees,7.65E+00,9/17/2008
7944,Shine a Light,2.16E+00,2/7/2008
13682,Pooh's Heffalump Movie,9.03E+00,2/11/2005
19899,Couples Retreat,2.67E+01,9/19/2009
37718,The Muse,2.86E+00,8/27/1999
16619,Ordinary People,1.25E+01,9/19/1980
9806,The Incredibles,7.78E+01,11/5/2004
21765,Good Boy!,3.56E+00,10/10/2003
42888,How Do You Know,1.11E+01,12/17/2010
544,There's Something About Mary,5.71E+01,7/15/1998
10196,The Last Airbender,3.38E+01,6/30/2010
1813,The Devil's Advocate,3.39E+01,10/17/1997
11688,The Emperor's New Groove,5.11E+01,12/9/2000
10052,Dragonfly,8.93E+00,2/22/2002
14139,Timecrimes,1.90E+01,9/20/2007
227,The Outsiders,1.35E+01,3/25/1983
330,The Lost World: Jurassic Park,2.50E+00,5/23/1997
246655,X-Men: Apocalypse,1.39E+02,5/18/2016
38541,The Divide,1.19E+01,3/13/2011
43947,I Spit on Your Grave,2.63E+01,6/17/2010
1422,The Departed,6.34E+01,10/5/2006
39780,Oscar and Lucinda,1.39E-01,12/31/1997
6795,Zathura: A Space Adventure,1.52E+01,11/6/2005
49365,Lady in White,1.44E+00,4/22/1988
49527,Man on a Ledge,3.40E+01,1/13/2012
3172,Bandits,2.44E+01,10/12/2001
11411,Superman IV: The Quest for Peace,1.71E+01,7/23/1987
4251,Veer-Zaara,3.72E+00,11/12/2004
34697,Butterfly,1.06E+00,2/5/1982
11240,My Beautiful Laundrette,3.70E+00,9/7/1985
22949,Old Dogs,1.37E+01,11/24/2009
26916,Mercy Streets,9.99E-02,10/31/2000
37799,The Social Network,6.93E+01,9/30/2010
20770,But I'm a Cheerleader,4.83E+00,9/12/1999
44853,The Claim,3.00E+00,12/29/2000
1266,Street Kings,1.87E+01,4/10/2008
356216,The Rise of the Krays,1.76E+00,8/29/2015
2140,Kiss of the Dragon,1.69E+01,7/6/2001
15655,The Tigger Movie,9.83E+00,2/11/2000
321741,Concussion,3.51E+01,11/12/2015
15013,Wah-Wah,2.36E+00,8/17/2005
49022,Something Borrowed,1.40E+01,5/5/2011
3638,No Reservations,1.58E+01,7/25/2007
12,Finding Nemo,8.57E+01,5/30/2003
11363,She's the One,8.41E+00,8/26/1996
70875,The Harvest (La Cosecha),1.09E-02,7/29/2011
84178,Black Rock,7.21E+00,1/21/2012
36658,X2,2.87E+00,4/24/2003
18147,Unaccompanied Minors,1.00E+01,12/8/2006
22821,The Boondock Saints II: All Saints Day,1.35E+01,11/24/2009
11400,The New World,1.91E+01,12/25/2005
124606,Bang,9.18E-01,9/9/1995
4935,Howl's Moving Castle,4.96E+01,11/19/2004
9367,El Mariachi,1.43E+01,9/4/1992
253450,The Assassin,8.14E+00,8/27/2015
11576,"It's a Mad, Mad, Mad, Mad World",1.46E+01,11/7/1963
30128,I Hope They Serve Beer in Hell,7.16E+00,9/25/2009
298312,The Visit,3.90E+01,9/10/2015
51828,One Day,1.66E+01,3/2/2011
693,Meet the Fockers,3.28E+01,12/22/2004
542,The Crime of Padre Amaro,2.18E+00,10/1/2002
10929,Willard,1.32E+00,3/14/2003
257344,Pixels,1.41E+02,7/16/2015
319910,Broken Horses,4.29E+00,3/15/2015
12479,Breakfast of Champions,2.70E+00,2/13/1999
94072,Straight Out of Brooklyn,1.62E-01,6/13/1991
25248,Saint Ralph,1.69E+00,9/11/2004
9009,Dark Water,1.44E+01,6/27/2005
294550,The Outrageous Sophie Tucker,2.14E-02,5/2/2014
40652,The Married Woman,1.11E+00,12/4/1964
9350,Cliffhanger,2.62E+01,5/28/1993
11258,Hard Rain,1.09E+01,1/16/1998
34851,Predators,4.77E+01,7/3/2010
30315,Kingdom of the Spiders,2.54E+00,8/24/1977
40247,Please Give,5.33E+00,1/22/2010
193,Star Trek: Generations,1.48E+01,11/17/1994
5689,The Blue Lagoon,2.26E+01,7/5/1980
3604,Flash Gordon,1.23E+01,9/1/1980
42109,Gabriela,5.58E-01,3/24/1983
289,Casablanca,4.37E+01,11/26/1942
48340,Sanctum,2.01E+01,2/3/2011
64559,The Swindle,6.28E-01,10/15/1997
10350,Wing Commander,5.26E+00,3/11/1999
5236,Kiss Kiss Bang Bang,3.27E+01,9/5/2005
2667,The Blair Witch Project,4.17E+01,7/14/1999
2832,Identity,4.59E+01,4/25/2003
69640,Lies in Plain Sight,4.79E-01,10/3/2010
41488,The Statement,2.65E+00,12/12/2003
11560,High Crimes,1.41E+01,4/3/2002
78381,Twixt,5.06E+00,9/10/2011
7446,Tropic Thunder,4.32E+01,8/9/2008
1930,The Amazing Spider-Man,8.99E+01,6/27/2012
192210,Open Road,2.68E+00,4/12/2013
107315,Below Zero,1.37E+00,10/22/2011
252360,In the Name of the King III,4.30E+00,12/27/2013
13121,Teeth,7.36E+00,1/19/2007
13539,Here On Earth,3.31E+00,3/23/2000
27581,The Other Guys,2.44E+01,8/6/2010
10577,Dracula 2000,6.76E+00,12/22/2000
451,Leaving Las Vegas,2.20E+01,10/27/1995
14160,Up,9.22E+01,5/13/2009
2118,L.A. Confidential,2.49E+01,9/19/1997
46528,The Warrior's Way,7.35E+00,12/2/2010
109417,Battle of the Year,8.24E+00,9/21/2013
7870,Down in the Valley,7.43E+00,5/13/2005
35944,Lucky Break,6.69E-01,8/24/2001
12177,The Love Guru,1.32E+01,6/20/2008
20296,Chocolate: Deep Dark Secrets,8.88E-01,9/16/2005
17277,The Fall of the Roman Empire,4.23E+00,3/24/1964
5966,Along Came Polly,3.32E+01,1/16/2004
10591,The Girl Next Door,3.98E+01,4/9/2004
9029,What Happens in Vegas,3.81E+01,5/7/2008
42297,Burlesque,2.29E+01,11/23/2010
77866,Contraband,3.14E+01,1/12/2012
1705,Battle for the Planet of the Apes,1.33E+01,6/15/1973
17431,Moon,4.61E+01,6/12/2009
14758,Good Dick,1.95E+00,10/3/2008
56292,Mission: Impossible - Ghost Protocol,7.78E+01,12/7/2011
76493,The Dictator,3.14E+01,5/15/2012
239563,St. Vincent,4.38E+01,10/9/2014
2621,Return to Me,5.77E+00,4/7/2000
356987,Abandoned,3.07E+00,8/30/2015
192102,3 Days to Kill,4.16E+01,2/14/2014
2370,Topaz,5.98E+00,12/18/1969
9281,Witness,1.92E+01,2/8/1985
9685,Igby Goes Down,2.06E+00,9/13/2002
6964,Something's Gotta Give,1.69E+01,12/12/2003
11024,Scooby-Doo 2: Monsters Unleashed,2.26E+01,3/24/2004
286217,The Martian,1.68E+02,9/30/2015
205584,Gods of Egypt,5.63E+01,2/25/2016
9089,Home for the Holidays,4.03E+00,11/2/1995
18126,Hannah Montana: The Movie,1.38E+01,4/10/2009
63492,What's Your Number?,1.92E+01,9/30/2011
140823,Saving Mr. Banks,3.20E+01,11/16/2013
342,Summer Storm,3.12E+00,9/2/2004
12192,Pathology,9.78E+00,4/11/2008
13064,Airborne,8.00E+00,9/17/1993
1701,Con Air,4.52E+01,6/1/1997
9036,Eight Below,2.43E+01,2/17/2006
10439,Hocus Pocus,1.87E+01,7/16/1993
10201,Yes Man,4.39E+01,12/9/2008
16608,The Proposition,1.46E+01,10/6/2005
32740,Krrish,3.76E+00,6/23/2006
57158,The Hobbit: The Desolation of Smaug,9.44E+01,12/11/2013
41317,Caravans,6.33E-01,11/2/1978
44912,Green Lantern,5.19E+01,6/16/2011
267860,London Has Fallen,6.19E+01,3/2/2016
4911,Dark Blue,6.37E+00,12/14/2002
15045,Fat Albert,7.16E+00,12/12/2004
11887,High School Musical 3: Senior Year,2.18E+01,10/22/2008
15074,Extreme Ops,2.91E+00,11/27/2002
323271,Unsullied,6.12E-02,8/28/2015
404,The Straight Story,1.53E+01,10/15/1999
365052,The Looking Glass,6.30E-02,10/23/2015
1858,Transformers,2.55E+01,6/27/2007
3179,Beavis and Butt-Head Do America,1.26E+01,12/15/1996
277216,Straight Outta Compton,6.18E+01,8/13/2015
1819,"You, Me and Dupree",1.86E+01,7/14/2006
254128,San Andreas,1.00E+02,5/27/2015
5255,The Polar Express,4.73E+01,11/10/2004
10246,Porky's,1.29E+01,11/13/1981
50837,Martha Marcy May Marlene,1.78E+01,10/21/2011
77156,Alien Zone,3.72E-04,11/22/1978
3082,Modern Times,2.83E+01,2/5/1936
102840,Sex With Strangers,1.44E-02,2/22/2002
10219,Snow Falling on Cedars,2.80E+00,12/22/1999
10068,Nine 1/2 Weeks,1.23E+01,2/14/1986
268,Batman,4.41E+01,6/23/1989
17134,12 Rounds,1.57E+01,3/19/2009
54518,Justin Bieber: Never Say Never,6.74E+00,2/11/2011
5769,Tom Jones,2.83E+00,10/6/1963
346,Seven Samurai,3.98E+01,4/26/1954
11969,Tombstone,3.05E+01,12/25/1993
291805,Now You See Me 2,5.15E+01,6/2/2016
126509,2016: Obama's America,9.74E-01,7/13/2012
9816,Save the Last Dance,9.97E+00,1/12/2001
10253,Dragon Wars: D-War,4.82E+00,2/8/2007
700,Octopussy,2.56E+01,6/5/1983
674,Harry Potter and the Goblet of Fire,1.01E+02,11/5/2005
11453,Deuce Bigalow: European Gigolo,1.03E+01,8/6/2005
1970,The Grudge,3.57E+01,10/22/2004
244403,Rudderless,1.06E+01,10/17/2014
10641,Autumn in New York,8.68E+00,8/11/2000
231576,Wish I Was Here,1.50E+01,1/18/2014
10987,Halloween: The Curse of Michael Myers,9.48E+00,9/29/1995
37735,Easy A,4.54E+01,9/10/2010
16448,Waiting for Guffman,4.35E+00,1/31/1996
10844,Out of the Blue,7.06E-01,10/12/2006
14283,The Red Violin,6.19E+00,9/10/1998
1999,In the Bedroom,6.98E+00,11/23/2001
14976,Rachel Getting Married,1.44E+01,10/3/2008
64973,"Peace, Propaganda & the Promised Land",2.02E-02,1/28/2005
16633,Somewhere in Time,5.93E+00,10/2/1980
76617,Texas Chainsaw 3D,2.65E+01,1/3/2013
44562,Ed and His Dead Mother,2.34E-02,6/4/1993
228205,The Longest Ride,4.20E+01,4/9/2015
4951,10 Things I Hate About You,5.46E+01,3/30/1999
12412,Miracle at St. Anna,1.14E+01,9/15/2008
44113,Stone,1.25E+01,10/7/2010
250124,The Diary of a Teenage Girl,1.82E+01,8/7/2015
24961,The Wiz,2.75E+00,10/24/1978
41248,The Girl on the Train,2.35E+00,3/18/2009
9291,The Longest Yard,2.61E+01,5/19/2005
50546,Just Go with It,3.70E+01,2/10/2011
1669,The Hunt for Red October,4.62E+01,3/2/1990
76494,What to Expect When You're Expecting,2.70E+01,5/17/2012
10200,The Day the Earth Stood Still,4.19E+01,12/10/2008
235260,Son of God,9.18E+00,2/28/2014
87502,Flight,4.22E+01,11/2/2012
47933,Independence Day: Resurgence,4.88E+01,6/22/2016
11459,Sky High,1.10E+01,7/29/2005
290370,Mutant World,1.89E+00,9/27/2014
772,Home Alone 2: Lost in New York,8.15E+01,11/19/1992
14576,Shade,4.67E+00,5/18/2003
1427,Perfume: The Story of a Murderer,4.26E+01,9/13/2006
370662,Time to Choose,1.62E+00,9/4/2015
34152,Crooklyn,1.89E+00,5/13/1994
122,The Lord of the Rings: The Return of the King,1.24E+02,12/1/2003
39349,Sugar Hill,2.58E+00,2/25/1994
927,Gremlins,4.51E+01,6/7/1984
10567,Dinosaur,2.66E+01,5/19/2000
310933,Bleeding Hearts,1.01E-01,6/1/2013
11775,Intolerable Cruelty,2.26E+01,9/2/2003
453,A Beautiful Mind,5.93E+01,12/11/2001
11186,Child's Play 2,1.67E+01,11/9/1990
926,Galaxy Quest,3.08E+01,12/23/1999
11199,Wild Hogs,3.17E+01,3/2/2007
10306,Poltergeist III,1.12E+01,6/10/1988
146631,U.F.O.,8.25E+00,12/14/2012
36419,After.Life,1.46E+01,4/9/2010
82650,Diary of a Wimpy Kid: Dog Days,1.34E+01,8/2/2012
24,Kill Bill: Vol. 1,7.98E+01,10/10/2003
9273,Ace Ventura: When Nature Calls,3.44E+01,11/10/1995
131634,The Hunger Games: Mockingjay - Part 2,1.27E+02,11/18/2015
1619,The Way of the Gun,8.78E+00,9/8/2000
80,Before Sunset,1.48E+01,2/10/2004
16781,Madea's Family Reunion,5.88E+00,2/24/2006
244776,The Sleepwalker,9.26E-01,1/20/2014
291,Riding Giants,8.96E-01,7/9/2004
13776,Diner,5.87E+00,4/2/1982
209451,Jersey Boys,1.42E+01,6/5/2014
37233,The Firm,2.37E+01,6/30/1993
9095,Mary Reilly,6.07E+00,2/23/1996
35032,The Pirate,9.05E-01,6/11/1948
41894,Blood Done Sign My Name,3.97E-01,2/1/2010
9092,Snow White: A Tale of Terror,4.81E+00,7/18/1997
16016,Journey to Saturn,1.78E+00,9/26/2008
14144,Daddy Day Camp,1.26E+01,8/8/2007
10159,The Rundown,2.41E+01,9/26/2003
28355,Case 39,2.39E+01,8/13/2009
1360,Frida,1.84E+01,8/29/2002
414,Batman Forever,4.82E+01,5/31/1995
10488,Nim's Island,1.44E+01,4/3/2008
77948,The Cold Light of Day,1.51E+01,4/4/2012
12090,Just Married,1.85E+01,1/9/2003
816,Austin Powers: International Man of Mystery,3.62E+01,5/2/1997
5494,George and the Dragon,4.12E+00,3/28/2004
77953,The Campaign,1.65E+01,8/9/2012
220488,My Lucky Star,1.87E+00,9/17/2013
113947,The Sessions,9.12E+00,5/2/2012
332411,I Am Wrath,1.01E+01,4/14/2016
13972,The Women,8.83E+00,9/12/2008
102382,The Amazing Spider-Man 2,8.93E+01,4/16/2014
2503,The Bourne Ultimatum,4.54E+01,8/3/2007
18516,Adam Resurrected,2.57E+00,8/8/2008
82684,Chasing Mavericks,1.36E+01,10/25/2012
333348,Love the Coopers,9.19E+00,11/12/2015
13448,Angels & Demons,6.75E+01,5/13/2009
244783,Song One,6.35E+00,1/20/2014
47607,Tiny Furniture,2.38E+00,11/12/2010
9549,The Right Stuff,1.76E+01,10/20/1983
309,The Celebration,1.02E+01,5/20/1998
218500,The Ballad of Gregorio Cortez,5.93E-01,8/19/1983
9716,Everyone Says I Love You,1.24E+01,12/6/1996
167,K-PAX,3.09E+01,10/22/2001
28260,Return of the Living Dead 3,7.50E+00,10/1/1993
2666,Dark City,3.93E+01,2/27/1998
11228,Daylight,1.67E+01,12/6/1996
2048,"I, Robot",9.59E+01,7/15/2004
13079,The Life Before Her Eyes,9.73E+00,9/8/2007
49963,Walking and Talking,3.67E-01,7/17/1996
22881,The Blind Side,2.58E+01,11/20/2009
35219,The Missing Person,1.16E+00,1/16/2009
71552,American Reunion,3.99E+01,4/4/2012
10890,Stripes,1.09E+01,6/25/1981
1640,Crash,2.82E+01,1/13/2004
6466,Freddy vs. Jason,2.67E+01,8/15/2003
1391,Y Tu Mamá También,1.69E+01,6/8/2001
287903,Krampus,3.16E+01,11/26/2015
49852,The Nutcracker: The Untold Story,3.59E+00,11/24/2010
256917,The Water Diviner,2.21E+01,12/25/2014
312793,The Walking Deceased,1.33E+00,3/20/2015
40805,The Green Hornet,3.17E+01,1/12/2011
27004,Ca$h,8.21E+00,1/1/2010
2185,Big Trouble,5.20E+00,4/5/2002
72086,The Night Visitor,7.40E-02,1/1/1971
12079,Spun,6.25E+00,6/1/2002
4512,The Assassination of Jesse James by the Coward...,3.55E+01,9/2/2007
10375,D-Tox,1.27E+01,1/4/2002
292,Dave Chappelle's Block Party,1.70E+00,9/12/2005
1895,Star Wars: Episode III - Revenge of the Sith,4.41E+01,5/17/2005
109091,The Counselor,3.50E+01,10/25/2013
19913,(500) Days of Summer,4.56E+01,7/17/2009
426067,Midnight Cabaret,1.39E-03,1/1/1990
20406,Rockaway,3.62E-01,7/7/2007
51162,Winnie the Pooh,1.91E+01,4/13/2011
10873,Shadow of the Vampire,5.94E+00,5/15/2000
184098,Think Like a Man Too,1.52E+01,6/20/2014
10632,The Hunted,8.64E+00,3/11/2003
9932,Analyze That,2.11E+01,12/6/2002
2895,The Apostle,4.23E+00,10/9/1997
13491,Arn: The Knight Templar,6.09E+00,12/17/2007
192136,Mandela: Long Walk to Freedom,1.55E+01,12/6/2013
12155,Alice in Wonderland,7.85E+01,3/3/2010
11358,Walking Tall,2.34E+01,4/2/2004
142,Brokeback Mountain,4.41E+01,9/2/2005
206284,Grace Unplugged,2.16E+00,10/4/2013
9920,Ultraviolet,1.59E+01,3/3/2006
62630,The Devil's Double,1.06E+01,2/11/2011
10643,Godzilla 2000,3.32E+00,12/11/1999
239,Some Like It Hot,3.93E+01,3/18/1959
1018,Mulholland Drive,3.16E+01,5/16/2001
12403,A Perfect Getaway,2.08E+01,6/8/2009
323967,Walter,2.66E+00,3/13/2015
9942,Major League,7.56E+00,2/16/1989
14034,What's the Worst That Could Happen?,7.19E+00,5/31/2001
30867,Scott Walker: 30 Century Man,6.08E-01,10/31/2006
11827,Heavy Metal,1.29E+01,8/7/1981
342521,Keanu,1.83E+01,4/21/2016
9306,The Island of Dr. Moreau,1.32E+01,8/23/1996
421,The Life Aquatic with Steve Zissou,2.52E+01,12/10/2004
6068,Six Days Seven Nights,1.83E+01,6/12/1998
339408,The Birth of a Nation,9.45E+00,9/9/2016
22913,24 7: Twenty Four Seven,7.44E-01,8/31/1997
10947,High School Musical,1.65E+01,1/20/2006
244316,Into the Grizzly Maze,1.01E+01,2/27/2015
219716,Sparkler,5.48E-01,3/19/1999
52462,The Pet,1.29E+00,5/17/2006
14175,Valiant,1.41E+01,3/25/2005
26518,Old Joy,1.67E+00,1/1/2006
22794,Cloudy with a Chance of Meatballs,4.68E+01,9/17/2009
587,Big Fish,4.62E+01,12/25/2003
10984,Valentine,5.90E+00,2/1/2001
45317,The Fighter,3.10E+01,12/17/2010
8009,Highlander,2.93E+01,3/7/1986
37834,Knight and Day,4.49E+01,6/15/2010
7942,"Run, Fatboy, Run",1.49E+01,9/6/2007
10385,Hanging Up,3.42E+00,2/16/2000
36095,Cure,2.12E-01,11/6/1997
586,Wag the Dog,1.36E+01,12/25/1997
7509,Water,2.79E+00,9/8/2005
3877,Things We Lost in the Fire,8.84E+00,9/26/2007
45791,When Did You Last See Your Father?,1.94E+00,10/5/2007
617,Wild Things,2.50E+01,3/20/1998
11072,Blazing Saddles,2.28E+01,2/7/1974
15365,Witless Protection,1.82E+00,2/22/2008
254,King Kong,6.12E+01,12/14/2005
13223,Gran Torino,5.08E+01,12/9/2008
14538,Three Kingdoms: Resurrection of the Dragon,4.13E+00,4/3/2008
24432,Doogal,1.68E+00,2/24/2006
34941,The Last Time I Committed Suicide,5.97E-01,6/20/1997
10611,Barbershop,1.03E+01,4/1/2002
16072,Gods and Generals,4.36E+00,2/21/2003
72207,The Five-Year Engagement,2.77E+01,4/27/2012
5353,The Hunting Party,8.05E+00,9/3/2007
188166,Blue Ruin,2.54E+01,4/25/2014
539,Psycho,9.31E+01,6/16/1960
15121,The Sound of Music,3.80E+01,3/2/1965
9099,Sgt. Bilko,5.42E+00,3/29/1996
10550,Ballistic: Ecks vs. Sever,8.37E+00,9/20/2002
15800,Trekkies,2.78E+00,10/18/1997
73191,The Nutcracker,6.82E-02,11/24/1993
13516,Slacker Uprising,1.62E+00,9/27/2007
9819,Marvin's Room,6.13E+00,12/18/1996
9870,Forgetting Sarah Marshall,5.07E+01,4/17/2008
9427,The Full Monty,1.70E+01,8/13/1997
222250,A True Story,9.70E-01,9/20/2013
82693,Silver Linings Playbook,6.36E+01,9/8/2012
8874,My Best Friend's Wedding,1.54E+01,6/19/1997
573,Frenzy,1.02E+01,5/25/1972
135595,Trade Of Innocents,2.20E+00,9/27/2012
12117,Instinct,7.39E+00,6/4/1999
211086,Faith Connections,4.81E-01,11/21/2013
10281,Friday the 13th Part VII: The New Blood,9.07E+00,5/13/1988
13476,Win a Date with Tad Hamilton!,7.70E+00,1/23/2004
4657,Jindabyne,8.95E+00,7/20/2006
16161,Baby Boy,7.86E+00,6/27/2001
86825,Stoker,2.73E+01,2/28/2013
12182,Nick and Norah's Infinite Playlist,2.05E+01,10/3/2008
82507,Sinister,4.11E+01,3/29/2012
55123,Tumbleweeds,1.51E+00,11/28/1999
34647,Enter the Void,2.04E+01,5/5/2009
16433,Grand Theft Parsons,2.00E+00,6/18/2003
98557,Dysfunctional Friends,2.15E-01,2/3/2012
11026,Exorcist: The Beginning,1.58E+01,8/20/2004
25376,The Secret in Their Eyes,2.59E+01,8/13/2009
13405,The Children of Huang Shi,8.98E+00,7/3/2008
11141,Laws of Attraction,6.20E+00,4/4/2004
203833,The Book Thief,5.78E+01,11/8/2013
10198,The Princess and the Frog,6.25E+01,12/8/2009
316727,The Purge: Election Year,5.37E+01,6/29/2016
153795,Straight A's,4.51E+00,1/16/2013
254024,The Face of an Angel,7.34E+00,9/6/2014
13983,Finishing The Game,4.60E-01,1/21/2007
57120,Meek's Cutoff,4.75E+00,9/5/2010
9100,The Craft,1.95E+01,5/3/1996
30141,The Singing Detective,6.34E+00,10/24/2003
278927,The Jungle Book,9.42E+01,4/7/2016
106845,Re-Kill,5.35E+00,10/16/2015
11901,High Plains Drifter,1.91E+01,4/19/1973
17880,Because of Winn-Dixie,3.34E+00,2/18/2005
10133,Cypher,1.16E+01,10/1/2002
68202,Without Men,2.81E-01,6/29/2011
235271,Addicted,7.55E+00,10/10/2014
98357,Broken City,2.95E+01,1/18/2013
24356,Masked and Anonymous,1.72E+00,8/8/2003
9591,That Thing You Do!,1.49E+01,10/4/1996
10878,Saving Silverman,1.29E+01,2/9/2001
13824,Superstar,4.05E+00,10/8/1999
13853,The Clan of the Cave Bear,5.49E+00,1/17/1986
78307,On the Outs,4.93E-01,9/11/2004
853,Enemy at the Gates,4.13E+01,3/13/2001
79698,The Lovers,2.42E+00,2/13/2015
11184,Kinsey,6.80E+00,9/4/2004
262504,Allegiant,8.61E+01,3/9/2016
46729,Fetching Cody,7.79E-02,10/1/2005
11217,Club Dread,2.62E+00,2/27/2004
273481,Sicario,5.54E+01,9/17/2015
44754,Margaret,4.90E+00,9/30/2011
